name,type,address,latitude,longitude,opening_hours,freguesia
Capela de Nossa Senhora das Verdades,chapel,nan nan,41.14166174991315,-8.611359701317967,Tu-Su 10:00-17:30,Porto
Associação 25 de Abril,yes,nan nan,41.14147115993412,-8.611258770169568,,Porto
,yes,nan nan,41.14159947532484,-8.611332958654764,,Porto
,yes,nan nan,41.14158177175286,-8.6111476151241,,Porto
,yes,nan nan,41.14162088625602,-8.610086670668542,,Porto
,collapsed,nan nan,41.14233068309013,-8.60981545735954,,Porto
,yes,nan nan,41.142203245672455,-8.609489005949067,,Porto
,yes,nan nan,41.141575280821414,-8.609811455845477,,Porto
,yes,nan nan,41.14108053110471,-8.609993652826788,,Porto
,yes,nan nan,41.142318474094175,-8.60964832972439,,Porto
Igreja de Nossa Senhora do Patrocínio,church,nan nan,41.141340473375465,-8.610179402171488,off,Porto
,yes,nan nan,41.141497685017875,-8.610957354368358,,Porto
Ascensor da Lada,public,nan nan,41.14092557304912,-8.61114388822954,,Porto
Lada River House,yes,nan nan,41.1412257171391,-8.611186496207374,,Porto
Capela da Lada,church,nan nan,41.140888221206886,-8.61044064941421,,Porto
,yes,nan nan,41.14088305622186,-8.610330595892238,,Porto
,yes,nan nan,41.14104848129201,-8.612251787643729,,Porto
,yes,nan nan,41.141212092925244,-8.611793654059085,,Porto
,yes,nan nan,41.14110674289195,-8.611958874544046,,Porto
Barredo Ribeira Apartments,yes,nan nan,41.14097341188653,-8.612125699591939,,Porto
,yes,nan nan,41.140666558354965,-8.612492363825327,,Porto
,yes,nan nan,41.14065848157323,-8.612607481782572,,Porto
,yes,nan nan,41.141030569045675,-8.612335949737643,,Porto
,yes,nan nan,41.141003113972644,-8.612883166740618,,Porto
,yes,nan nan,41.14106548264946,-8.612774905943557,,Porto
,yes,nan nan,41.14091295333534,-8.612418806387451,,Porto
Carris Hoteles Porto Ribeira,yes,nan nan,41.14122937652008,-8.613562449463378,,Porto
,yes,nan nan,41.14067023323447,-8.613210452125386,,Porto
,yes,nan nan,41.14058835640323,-8.61415526316995,,Porto
,public,nan nan,41.14099162124068,-8.614296583310168,,Porto
,yes,nan nan,41.14057513817602,-8.613322241091092,,Porto
Hotel Pestana,yes,1 Praça da Ribeira,41.14050122803116,-8.613188773254604,,Porto
,apartments,nan nan,41.14048358525792,-8.613666198056878,,Porto
,apartments,nan nan,41.140507955410925,-8.613552023393774,,Porto
,yes,nan nan,41.14045026466703,-8.61390957943318,,Porto
,apartments,nan nan,41.14051353468679,-8.613464469920658,,Porto
,yes,nan nan,41.14049842739792,-8.613611403829065,,Porto
,apartments,nan nan,41.14047021222525,-8.613781193728414,,Porto
,yes,nan nan,41.14069586968724,-8.61508087379997,,Porto
,apartments,nan nan,41.140422598205795,-8.614088215080436,,Porto
Capela da Senhora do Ó,chapel,nan nan,41.14050147464972,-8.614626842236488,closed,Porto
,yes,nan Rua do Infante Dom Henrique,41.140813975711275,-8.614728403270416,,Porto
,yes,nan nan,41.140439042185015,-8.613958760679754,,Porto
,apartments,nan nan,41.14037583834949,-8.614356133426393,,Porto
,yes,nan nan,41.14055040264907,-8.614996088775998,,Porto
Igreja de São Nicolau,church,nan nan,41.14051946108135,-8.615207488348128,,Porto
,yes,nan nan,41.140356082156046,-8.614824057438835,,Porto
,yes,nan nan,41.14023718864784,-8.614680688032555,,Porto
,yes,nan nan,41.14034771029389,-8.61556613908101,,Porto
Escola Superior Artística do Porto,yes,nan nan,41.14015287693944,-8.615847117036257,,Porto
,yes,nan nan,41.14039184381324,-8.615711448309344,,Porto
Museu do Vinho do Porto,yes,33;35;37 Rua da Reboleira,41.140109176839644,-8.615302981341248,Tu-Su 10:00-17:30; PH off,Porto
Torre da Reboleira,yes,59 Rua da Reboleira,41.140240462711525,-8.615737344344842,,Porto
Polícia Marítima,yes,nan nan,41.140180346903755,-8.616130143411377,,Porto
Hard Club,yes,nan nan,41.142006501594814,-8.61490659245469,,Porto
,yes,66 Largo de São Domingos,41.14342942366442,-8.614806723038333,,Porto
,yes,nan nan,41.143819692779864,-8.613344388182252,,Porto
,yes,nan nan,41.144235009310215,-8.612819258561874,,Porto
,yes,nan nan,41.1439686388066,-8.613176668383028,,Porto
,apartments,24 Rua Mestre Albino Moreira,41.16793791974607,-8.631854271330612,,Ramalde
,apartments,nan nan,41.1678196567189,-8.63227580719785,,Ramalde
,apartments,nan nan,41.16794440898811,-8.632810366862012,,Ramalde
,yes,nan nan,41.1413940111889,-8.61311319908394,,Porto
Palácio das Artes,yes,nan nan,41.142689622399246,-8.61490585503037,,Porto
Centro de Medicina Nuclear,yes,nan nan,41.141854276807386,-8.615851498447276,,Porto
Hospital Ordem São Francisco,yes,nan nan,41.14193891914859,-8.616315327705054,,Porto
Instituto do Vinho do Porto,yes,nan nan,41.14195376177343,-8.615518551391261,,Porto
,yes,nan nan,41.142259127014405,-8.61580594168064,,Porto
,yes,nan nan,41.14209773319465,-8.61589617121566,,Porto
Hospital Ordem São Francisco,yes,nan nan,41.14182534608858,-8.616127207299536,,Porto
Unidade de Hemodiálise do Hospital Ordem São Francisco,public,nan nan,41.14148377307325,-8.616475454710976,,Porto
Igreja de São Francisco,church,nan Rua do Infante Dom Henrique,41.14098684706162,-8.615720116919821,,Porto
,yes,nan nan,41.140976682069514,-8.616545214753403,,Porto
Capela de São Nicolau,chapel,nan nan,41.1408673,-8.6154178,,Porto
Clube Literário do Porto,yes,nan nan,41.140999593606615,-8.616992610636812,,Porto
Capitania do Porto do Douro,public,28 Rua Nova da Alfândega,41.14106832230117,-8.617124739510965,,Porto
,yes,nan nan,41.14417527171311,-8.612505975027236,,Porto
,yes,nan nan,41.14449004640288,-8.612387625071822,,Porto
,yes,nan nan,41.14444865067026,-8.612109320598515,,Porto
,yes,nan nan,41.14454933419078,-8.612248550313195,,Porto
,yes,nan nan,41.14462125263752,-8.611929730930832,,Porto
,yes,nan nan,41.144546304484344,-8.611991554968661,,Porto
,apartments,nan nan,41.14474615765609,-8.611794575702753,,Porto
,yes,nan nan,41.14467503485807,-8.612026686152149,,Porto
,yes,nan nan,41.144517193378555,-8.611953780325186,,Porto
,yes,nan nan,41.14458939383462,-8.612175998681685,,Porto
,yes,nan nan,41.142404214182754,-8.613482833072718,,Porto
,yes,nan nan,41.14204888052689,-8.613582291418458,,Porto
BN Apartments Ribeira,yes,nan nan,41.14208807522716,-8.613611925100171,,Porto
,apartments,nan nan,41.14213848210739,-8.613626941331542,,Porto
,yes,nan nan,41.142538903898696,-8.6135745175508,,Porto
,yes,nan nan,41.14258534638331,-8.613595783514045,,Porto
,yes,nan nan,41.142331141079204,-8.613402256059716,,Porto
,yes,112 Rua dos Mercadores,41.142097686423085,-8.613257870877202,,Porto
,yes,nan nan,41.14261352078444,-8.61342252169763,,Porto
,yes,nan nan,41.14241223986702,-8.613245706523847,,Porto
,yes,nan nan,41.14193473505934,-8.613532890190932,,Porto
,yes,nan nan,41.142496492818445,-8.613343976375837,,Porto
,yes,nan nan,41.14276304052775,-8.613533257884063,,Porto
,yes,nan nan,41.14189515337797,-8.613490059335062,,Porto
Mercadores Apartments,yes,nan nan,41.1423686068842,-8.613444877631505,,Porto
,yes,nan nan,41.14257374718075,-8.613403210965755,,Porto
,yes,nan nan,41.142350737184806,-8.613164759195463,,Porto
,yes,nan nan,41.14264531829412,-8.613605769428275,,Porto
,yes,nan nan,41.14229660664903,-8.613300840303209,,Porto
,yes,nan nan,41.14253267586554,-8.613374605102381,,Porto
,yes,nan nan,41.14246638697692,-8.61331241052533,,Porto
,yes,nan nan,41.14255777023183,-8.613769378512513,,Porto
,yes,nan nan,41.14199106536388,-8.613564128756918,,Porto
,yes,nan nan,41.14217453985298,-8.613395506242647,,Porto
,yes,nan nan,41.14249621155426,-8.613745873158114,,Porto
Porto à Noite,yes,nan nan,41.14248754905684,-8.61354560097453,,Porto
,yes,nan nan,41.142715144716874,-8.613597264972858,,Porto
,yes,nan nan,41.14266307152256,-8.613487982204301,,Porto
,yes,nan nan,41.14244664820132,-8.613280337257642,,Porto
,yes,nan nan,41.142146644353154,-8.613292632910712,,Porto
Oporto Golden View,yes,nan nan,41.14219365236103,-8.61367906638225,,Porto
,yes,nan nan,41.142617588171014,-8.613222718047494,,Porto
,yes,nan nan,41.14295898919159,-8.613242258435646,,Porto
,yes,nan nan,41.142845078952604,-8.613376659233923,,Porto
,yes,nan nan,41.142895145755496,-8.613294532974784,,Porto
,yes,nan nan,41.14291968713971,-8.613257011057039,,Porto
,yes,nan nan,41.143016807426314,-8.613178192063888,,Porto
,yes,nan nan,41.14287826214752,-8.613349223257806,,Porto
Federação de Colectividades do Porto,public,nan nan,41.142432641783934,-8.612971346899663,,Porto
,yes,nan nan,41.14274580874968,-8.613382495619845,,Porto
,yes,nan nan,41.14243883932215,-8.613063828983476,,Porto
,yes,nan nan,41.14286032212458,-8.613063770755721,,Porto
,yes,nan nan,41.142973756250996,-8.613192066808494,,Porto
,yes,nan nan,41.14253660115222,-8.612924258872594,,Porto
,yes,nan nan,41.14255394209181,-8.613164495296724,,Porto
,yes,nan nan,41.14297571009536,-8.613003155574988,,Porto
,yes,nan nan,41.14300033370075,-8.613102857002017,,Porto
,yes,nan nan,41.14311909086848,-8.612434963454275,,Porto
,yes,nan nan,41.1433815451955,-8.612362335183711,,Porto
,yes,nan nan,41.14313638453501,-8.612386646322067,,Porto
,yes,nan nan,41.14357524445586,-8.61210635790418,,Porto
,yes,nan nan,41.1432787533371,-8.612553950888609,,Porto
,yes,nan nan,41.14310245055995,-8.61272946627648,,Porto
,yes,nan nan,41.143089703520594,-8.612871130584638,,Porto
,yes,nan nan,41.14335251119378,-8.612394613052071,,Porto
,yes,nan nan,41.14304442154703,-8.613072933822473,,Porto
,yes,nan nan,41.143281314735844,-8.612792290494774,,Porto
,yes,nan nan,41.143283704859414,-8.612698507551636,,Porto
,collapsed,nan nan,41.14330275936494,-8.612597337383942,,Porto
,yes,nan nan,41.143130676043164,-8.61263575177968,,Porto
,yes,nan nan,41.14331333449268,-8.612527990788296,,Porto
,yes,nan nan,41.143003998977335,-8.612627756413646,,Porto
,yes,nan nan,41.143120579348,-8.612692915799135,,Porto
,yes,nan nan,41.14310736315018,-8.612958888277408,,Porto
,yes,nan nan,41.14329366100131,-8.612645834871627,,Porto
,yes,nan nan,41.14332301474123,-8.61247419332766,,Porto
,yes,nan nan,41.14299484440383,-8.612536396828954,,Porto
Porto Insight Apartments,yes,nan nan,41.14320112721509,-8.61231615694594,,Porto
,yes,nan nan,41.14309020659548,-8.61255544726674,,Porto
,yes,nan nan,41.14391366312215,-8.61209878294617,,Porto
,yes,nan nan,41.14376232949121,-8.612077295692162,,Porto
,yes,nan nan,41.143571084269006,-8.61193112908563,,Porto
,yes,nan nan,41.143838915167414,-8.612009189818073,,Porto
,yes,nan nan,41.14378603907339,-8.611921062084582,,Porto
,yes,nan nan,41.144153732686654,-8.611959503722604,,Porto
,yes,nan nan,41.14372063821642,-8.611904276930499,,Porto
,yes,nan nan,41.14361586078795,-8.611962957067917,,Porto
,yes,nan nan,41.143735575446314,-8.612039275198104,,Porto
,yes,nan nan,41.143900898882364,-8.611897394026979,,Porto
,yes,nan nan,41.14404716133102,-8.61190056593098,,Porto
,yes,nan nan,41.14390593001884,-8.611975069720973,,Porto
,yes,nan nan,41.14384489607496,-8.61190840124304,,Porto
,yes,nan nan,41.14365857617847,-8.612004570831928,,Porto
,yes,nan nan,41.143996060298726,-8.612082157960739,,Porto
,yes,nan nan,41.1442162772136,-8.611964186946471,,Porto
,yes,nan nan,41.14369855210575,-8.612023990657026,,Porto
,yes,nan nan,41.14364593956847,-8.611876334986135,,Porto
,yes,nan nan,41.143796958874724,-8.612091268808582,,Porto
,yes,nan nan,41.143959453111506,-8.611922947032056,,Porto
,house,nan nan,41.14349220112968,-8.611833482124332,,Porto
,yes,nan nan,41.143419114536904,-8.6115056380601,,Porto
,yes,nan nan,41.14424346862058,-8.61150437360841,,Porto
,yes,nan nan,41.144420779574546,-8.611338057706853,,Porto
,yes,nan nan,41.14437049956371,-8.61133449422174,,Porto
,yes,nan nan,41.14428945258323,-8.611449897816568,,Porto
,yes,nan nan,41.14423139229182,-8.61177970042147,,Porto
,yes,nan nan,41.14432537964287,-8.611675442639282,,Porto
Old City Design Apartments,yes,nan nan,41.14413086562463,-8.611556747830395,,Porto
,yes,nan nan,41.14404521627179,-8.611527905873038,,Porto
,yes,nan nan,41.143792358423326,-8.611506319563059,,Porto
,yes,nan nan,41.14408841181948,-8.611560432404039,,Porto
,yes,nan nan,41.1434709060993,-8.611428541908971,,Porto
,house,nan nan,41.14348883997116,-8.611734936963867,,Porto
,yes,nan nan,41.143439970221735,-8.611706008131684,,Porto
,yes,nan nan,41.14429413017657,-8.611307082219206,,Porto
,yes,nan nan,41.14399280540398,-8.611506065066022,,Porto
,yes,nan nan,41.143849929339616,-8.61152437540797,,Porto
,yes,nan nan,41.14343146455688,-8.611576329428308,,Porto
,yes,nan nan,41.14429614563025,-8.611594170337096,,Porto
,yes,nan nan,41.144178864718114,-8.611526884585007,,Porto
,yes,nan nan,41.1437353733874,-8.611493910166347,,Porto
,house,nan nan,41.143459519882505,-8.61163432364435,,Porto
Casas da Travessa,yes,nan nan,41.14392971054915,-8.611498135269873,,Porto
,yes,nan nan,41.14085602823297,-8.61106503570573,,Porto
,yes,nan nan,41.14087159058185,-8.611253444013064,,Porto
,yes,nan nan,41.14086538445921,-8.611312676441305,,Porto
,yes,nan nan,41.140867652761656,-8.610972214704088,,Porto
,yes,nan nan,41.14091472959469,-8.611927908956721,,Porto
,yes,nan nan,41.14090281461958,-8.61070336600958,,Porto
,yes,nan nan,41.14098175216804,-8.611951143959155,,Porto
,yes,nan nan,41.14087543861059,-8.610818012816742,,Porto
,yes,nan nan,41.14092418280551,-8.610536789068876,,Porto
,yes,nan nan,41.14090107143754,-8.610586113041322,,Porto
,yes,nan nan,41.140874331858456,-8.611707493368955,,Porto
,yes,nan nan,41.14089447648207,-8.610881747869579,,Porto
,yes,nan nan,41.14085988496879,-8.611900615789109,,Porto
,yes,nan nan,41.14088020835753,-8.611194421317272,,Porto
,yes,nan nan,41.14086532010761,-8.611849339489886,,Porto
,yes,nan nan,41.140890432590275,-8.611512900999259,,Porto
,yes,nan nan,41.14086585772903,-8.611131316930091,,Porto
,yes,nan nan,41.14086801312301,-8.61177679469615,,Porto
,yes,nan nan,41.14099307014665,-8.611847010618062,,Porto
,yes,nan nan,41.14088497740071,-8.611578144185488,,Porto
,yes,nan nan,41.140857738947886,-8.61137258067351,,Porto
,yes,nan nan,41.1408786756499,-8.611643808222157,,Porto
,yes,nan nan,41.140915328266644,-8.610490485745759,,Porto
,apartments,76 Rua de Ferreira Borges,41.1423917908026,-8.615039085252292,,Porto
,yes,nan nan,41.142454711181614,-8.61471598988832,,Porto
,yes,nan nan,41.142330089722385,-8.61489173513727,,Porto
,yes,nan nan,41.14256887124614,-8.615039022641362,,Porto
,yes,nan nan,41.14258328556915,-8.614733889177158,,Porto
,yes,nan nan,41.142393255081565,-8.614729315355328,,Porto
,yes,nan nan,41.142453073985436,-8.615023922857617,,Porto
,yes,nan nan,41.142513103782065,-8.614895381317078,,Porto
,yes,nan nan,41.14071019148518,-8.611489921959135,,Porto
,yes,nan nan,41.14068273370104,-8.611766249105314,,Porto
,yes,nan nan,41.140768108351395,-8.611678299968052,,Porto
,yes,nan nan,41.14073188778835,-8.611549623595968,,Porto
,yes,nan nan,41.140766546121206,-8.611746144426563,,Porto
,yes,nan nan,41.14069076210244,-8.611654536449803,,Porto
,yes,nan nan,41.140731598892714,-8.611605563471748,,Porto
,yes,nan nan,41.14081349622884,-8.61242836104538,,Porto
,yes,nan nan,41.14079175728498,-8.612804370134938,,Porto
,yes,nan nan,41.14089688168446,-8.612086693516273,,Porto
,yes,nan nan,41.14082592061722,-8.612223510441318,,Porto
,yes,nan nan,41.1407445241761,-8.612274174203183,,Porto
Porto'sense,yes,nan nan,41.14092502658919,-8.612847384143919,,Porto
,yes,nan nan,41.14084770329978,-8.612620548856567,,Porto
,yes,nan nan,41.140753758504644,-8.612826818633222,,Porto
,yes,nan nan,41.14073290078859,-8.612657009137513,,Porto
,yes,nan nan,41.14076745711145,-8.612151997262941,,Porto
,yes,nan nan,41.14064007113906,-8.612797489428083,,Porto
,yes,nan nan,41.14086929753509,-8.61282530842699,,Porto
,yes,nan nan,41.140815193582235,-8.612014325330128,,Porto
,yes,nan nan,41.14081738767505,-8.612365376583382,,Porto
Torre da Rua de Baixo,yes,nan nan,41.14083246919722,-8.612533440405105,,Porto
Ribeira 24,yes,nan nan,41.14072936873977,-8.612724299458295,,Porto
,yes,nan nan,41.14078127635214,-8.612040502855313,,Porto
,yes,nan nan,41.14070587092914,-8.612812272202358,,Porto
,yes,nan nan,41.142343628023994,-8.615500345825001,,Porto
,yes,nan nan,41.14230380775257,-8.615662163034928,,Porto
Casas do Porto,yes,nan nan,41.142212880248366,-8.615456705125636,,Porto
Irmãos Linos,retail,63 Largo de São Domingos,41.14337533664887,-8.61485178585086,,Porto
,yes,nan nan,41.1437008491804,-8.608549757395972,,Porto
,yes,nan nan,41.14348273571267,-8.6102345500096,,Porto
,warehouse,nan nan,41.143961294561315,-8.609036065288608,,Porto
,yes,nan nan,41.143786555167736,-8.61008646308248,,Porto
,yes,nan nan,41.14412235663689,-8.609070588968942,,Porto
,yes,nan nan,41.1438333339129,-8.609919231601154,,Porto
,yes,nan nan,41.144023868050944,-8.609439060275248,,Porto
,yes,nan nan,41.14411874913004,-8.60915274352402,,Porto
"Se Catedral Hotel Porto, Tapestry Collection by Hilton",yes,38 44 Rua Chã,41.14354747316542,-8.610148015864633,,Porto
,yes,nan nan,41.14416635475554,-8.60861758446473,,Porto
,yes,nan nan,41.14412561976377,-8.60901051303138,,Porto
,yes,nan nan,41.14397854388398,-8.608264416974812,,Porto
,yes,nan nan,41.14348953560132,-8.609854260910716,,Porto
,yes,nan nan,41.14363795517609,-8.610099450147544,,Porto
,yes,nan nan,41.14409891435816,-8.6089064603059,,Porto
,yes,nan nan,41.143723149858886,-8.608870526002637,,Porto
,yes,nan nan,41.14377286763061,-8.609985355132183,,Porto
,yes,nan nan,41.14398353811302,-8.60838360994008,,Porto
,yes,nan nan,41.14365940918758,-8.608616739226218,,Porto
,yes,nan nan,41.143769473942925,-8.609704254742999,,Porto
,yes,nan nan,41.14414876991364,-8.608780577228952,,Porto
,yes,nan nan,41.14414958677492,-8.608855723916747,,Porto
,yes,nan nan,41.143843620349,-8.609617082715245,,Porto
,yes,nan nan,41.1438321682118,-8.608618767768426,,Porto
,yes,nan nan,41.144138039677685,-8.608044444356524,,Porto
,yes,nan nan,41.14418444305039,-8.608101488068199,,Porto
,yes,nan nan,41.144083173864246,-8.608165683097067,,Porto
,yes,nan nan,41.14391776229446,-8.609799122871356,,Porto
,yes,nan nan,41.14383973714726,-8.610006269855882,,Porto
,yes,nan nan,41.14389990512418,-8.609494807833254,,Porto
Zeza Cortinados,yes,nan nan,41.143377497585774,-8.609770520918882,,Porto
Arquivo do Teatro São João,yes,nan nan,41.143913109485474,-8.608488856512395,,Porto
,yes,nan nan,41.144077755243025,-8.60926814103629,,Porto
,yes,nan nan,41.14377531695976,-8.609449682535333,,Porto
,yes,nan nan,41.144203223681046,-8.608246888495243,,Porto
,yes,nan nan,41.143903789784005,-8.609856820715123,,Porto
,yes,nan nan,41.14415437603852,-8.607977095560766,,Porto
,yes,nan nan,41.14358984604259,-8.608754140485122,,Porto
,yes,nan nan,41.143736150239484,-8.610079112936125,,Porto
,yes,nan nan,41.1434364106224,-8.608941505133961,,Porto
Residencial do Cativo,yes,nan nan,41.14419593770195,-8.608181273691129,,Porto
,yes,nan nan,41.144161041600995,-8.608380153799635,,Porto
,yes,nan nan,41.14366112423205,-8.609421241588787,,Porto
,yes,nan nan,41.144920930956175,-8.611555872700396,,Porto
,yes,nan nan,41.14504859438901,-8.611349551710335,,Porto
,yes,nan nan,41.1449534222524,-8.611508816490804,,Porto
,yes,nan nan,41.14500148952048,-8.611432054000302,,Porto
,yes,nan nan,41.1437883614754,-8.608105884532112,,Porto
Teatro Nacional São João,public,nan Praça da Batalha,41.144561681794166,-8.607538288655048,,Porto
