name,highway,maxspeed,latitude,longitude,length,bridge,service,tunnel
,footway,,41.143819549999996,-8.5950251,33.248,,,
,footway,,41.14216364999999,-8.5934665,36.731,,,
,footway,,41.142018449999995,-8.59382725,31.775,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14217908812694,-8.593686316269258,22.425,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.1421567239795,-8.593732921567367,22.302,,,
,footway,,41.14194144648442,-8.593567104788017,35.642,,,
,footway,,41.1426951,-8.59215335,6.356,,,
,footway,,41.1426951,-8.59215335,6.356,,,
,footway,,41.142561549999996,-8.59248425,56.519,,,
,footway,,41.14275485,-8.59226545,20.949,,,
,footway,,41.1430879,-8.592603,19.834,,,
,footway,,41.14303045,-8.592979199999998,59.09,,,
,path,,41.14323761745657,-8.59274291708457,22.022,,,
,footway,,41.142921650000005,-8.59243925,26.206,,,
,footway,,41.14275485,-8.59226545,20.949,,,
,footway,,41.1426852,-8.592695299999999,66.854,,,
,footway,,41.142310499999994,-8.59310515,32.036,,,
,footway,,41.14216364999999,-8.5934665,36.731,,,
,footway,,41.14232355,-8.593327949999999,20.28,,,
,footway,,41.1425814,-8.59350035,43.922,,,
,footway,,41.14232355,-8.593327949999999,20.28,,,
,footway,,41.14247365,-8.59321445,32.004,,,
,footway,,41.142327699999996,-8.59357155,36.042,,,
,footway,,41.1426785,-8.59380265,35.556,,,
,footway,,41.14282905,-8.593452549999999,31.963,,,
,footway,,41.14284645000001,-8.5936776,22.075,,,
,footway,,41.1425814,-8.59350035,43.922,,,
,footway,,41.1433867,-8.59382625,31.817,,,
,footway,,41.143246950000005,-8.59418105,35.24,,,
,footway,,41.14341805,-8.59405985,24.311,,,
,footway,,41.14321925,-8.5939269,25.191,,,
,footway,,41.1441956,-8.594579750000001,42.028,,,
,footway,,41.14386295,-8.5943573,40.801,,,
,footway,,41.1440898,-8.594297300000001,31.671,,,
,footway,,41.143956200000005,-8.594656950000001,35.49,,,
,footway,,41.14442765,-8.59452365,31.598,,,
,footway,,41.1442952,-8.59487745,34.571,,,
,footway,,41.14445245,-8.59475145,21.922,,,
,footway,,41.1441956,-8.594579750000001,42.028,,,
,footway,,41.144628999999995,-8.59457985,43.322,,,
,footway,,41.144469,-8.59499635,34.981,,,
,footway,,41.1446926,-8.594912,37.871,,,
,footway,,41.14445245,-8.59475145,21.922,,,
,footway,,41.145295149999995,-8.5953149,67.514,,,
,footway,,41.14493435,-8.59507365,22.322,,,
,footway,,41.1450849,-8.59496635,31.112,,,
,footway,,41.14495630000001,-8.5953195,34.582,,,
,footway,,41.145295149999995,-8.5953149,67.514,,,
,footway,,41.145429545949476,-8.595127432702451,84.31200000000001,,,
,footway,,41.14551075563485,-8.595688979803215,34.708,,,
,footway,,41.14452335,-8.5942672,16.334,,,
,footway,,41.14442765,-8.59452365,31.598,,,
,footway,,41.14432185,-8.594241199999999,42.127,,,
,footway,,41.14282905,-8.593452549999999,31.963,,,
,footway,,41.14303045,-8.592979199999998,59.09,,,
,footway,,41.14281485,-8.593229449999999,21.293,,,
,footway,,41.142986199999996,-8.5933445,21.408,,,
,footway,,41.1424102,-8.59285925,14.736,,,
,footway,,41.142310499999994,-8.59310515,32.036,,,
,footway,,41.1424606,-8.59299165,20.359,,,
,footway,,41.14236115,-8.59292445,4.456,,,
,footway,,41.142635850000005,-8.5931093,23.312,,,
,footway,,41.14281485,-8.593229449999999,21.293,,,
,footway,,41.1428723,-8.592853250000001,62.141,,,
,footway,,41.1430879,-8.592603,19.834,,,
,footway,,41.142921650000005,-8.59243925,26.206,,,
,footway,,41.1428723,-8.592853250000001,62.141,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14269165,-8.59404615,22.822,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14287795,-8.5941685,23.402,,,
,footway,,41.1428596,-8.5939211,35.122,,,
,footway,,41.1427117,-8.5942807,33.499,,,
,footway,,41.1430266,-8.59379805,22.78,,,
,footway,,41.14284645000001,-8.5936776,22.075,,,
,footway,,41.1430036,-8.59356955,31.9,,,
,footway,,41.1428596,-8.5939211,35.122,,,
,footway,,41.142986199999996,-8.5933445,21.408,,,
,footway,,41.1431613,-8.59346205,22.226,,,
,footway,,41.1431895,-8.5931178,54.316,,,
,footway,,41.1430036,-8.59356955,31.9,,,
,footway,,41.1431895,-8.5931178,54.316,,,
,path,,41.1433839,-8.5929085,21.247,,,
,path,,41.14323761745657,-8.59274291708457,22.022,,,
,footway,,41.143545849999995,-8.5934191,45.009,,,
,path,,41.1437239,-8.5932818,25.455,,,
,path,,41.14355112907828,-8.593080693389762,25.746,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14327075,-8.594433,24.25,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.1434616,-8.594561500000001,23.337,,,
,footway,,41.14344185,-8.5943118,35.318,,,
,footway,,41.14329805,-8.5946747,33.358,,,
,footway,,41.143728749999994,-8.5935862,38.392,,,
,path,,41.1437239,-8.5932818,25.455,,,
,path,,41.143883849999995,-8.59347465,22.592,,,
,footway,,41.14360739999999,-8.5941864,22.831,,,
,footway,,41.14341805,-8.59405985,24.311,,,
,footway,,41.14358205,-8.5939571,31.77,,,
,footway,,41.14344185,-8.5943118,35.318,,,
,footway,,41.1435507,-8.5937235,24.347,,,
,footway,,41.143738299999995,-8.59384945,22.402,,,
,footway,,41.143728749999994,-8.5935862,38.392,,,
,footway,,41.14358205,-8.5939571,31.77,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.1434616,-8.594561500000001,23.337,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14372039999999,-8.59473575,41.193,,,
,footway,,41.14362715,-8.5944361,35.377,,,
,footway,,41.1434874,-8.59480195,33.325,,,
,footway,,41.14386295,-8.5943573,40.801,,,
,footway,,41.14360739999999,-8.5941864,22.831,,,
,footway,,41.14376365,-8.594078750000001,31.728,,,
,footway,,41.14362715,-8.5944361,35.377,,,
,footway,,41.143738299999995,-8.59384945,22.402,,,
,footway,,41.1439905,-8.59401875,40.444,,,
,footway,,41.143893399999996,-8.5937379,32.234,,,
,footway,,41.14376365,-8.594078750000001,31.728,,,
,footway,,41.143893399999996,-8.5937379,32.234,,,
,path,,41.143883849999995,-8.59347465,22.592,,,
,path,,41.144103799999996,-8.59371745,41.061,,,
,footway,,41.14236115,-8.59292445,4.456,,,
,steps,,41.142317250000005,-8.592974,11.887,,,
,"['footway', 'steps']",,41.14234987697325,-8.592836951755682,24.116,,,
,footway,,41.14219535,-8.5928131,25.819,,,
,footway,,41.14227924440018,-8.592961001843861,15.347999999999999,,,
,"['footway', 'steps']",,41.14234987697325,-8.592836951755682,24.116,,,
,steps,,41.142317250000005,-8.592974,11.887,,,
,footway,,41.14227924440018,-8.592961001843861,15.347999999999999,,,
,footway,,41.1421172944164,-8.59335994842682,75.425,,,
,footway,,41.14219535,-8.5928131,25.819,,,
,footway,,41.1419766,-8.59309835,64.079,,,
,footway,,41.142245502192466,-8.592050897677957,121.792,,,
,footway,,41.1417474,-8.59450975,32.57,,,
,footway,,41.141759300000004,-8.594726999999999,19.477,,,
,footway,,41.14153852043113,-8.59509496706559,82.752,,,
,footway,,41.1417474,-8.59450975,32.57,,,
,footway,,41.141883899999996,-8.5941665,32.44,,,
,footway,,41.141894449999995,-8.594392,19.632,,,
,footway,,41.1421445,-8.594559149999998,42.628,,,
,footway,,41.141894449999995,-8.594392,19.632,,,
,footway,,41.14204255,-8.59427435,32.666,,,
,footway,,41.14190635,-8.59460925,31.079,,,
,footway,,41.14225825,-8.594814849999999,27.13,,,
,footway,,41.1423853,-8.5945022,32.368,,,
,footway,,41.14240855,-8.5947331,22.923,,,
,footway,,41.1421445,-8.594559149999998,42.628,,,
,footway,,41.1425701,-8.594625,32.202,,,
,footway,,41.142446899999996,-8.594925400000001,25.085,,,
,footway,,41.1427018,-8.59492385,49.697,,,
,footway,,41.14240855,-8.5947331,22.923,,,
,footway,,41.1429683,-8.59488725,31.478,,,
,footway,,41.1428602,-8.5951617,20.393,,,
,footway,,41.1427018,-8.59492385,49.697,,,
,footway,,41.142296599999995,-8.59500715,22.98,,,
,footway,,41.142446899999996,-8.594925400000001,25.085,,,
,footway,,41.142605097629065,-8.595163649483762,50.482,,,
,footway,,41.14291985,-8.5953209,24.288,,,
,footway,,41.143126550000005,-8.59542265,24.738,,,
,footway,,41.14312505,-8.59511155,49.302,,,
,footway,,41.143126550000005,-8.59542265,24.738,,,
,footway,,41.14340595,-8.5955572,41.357,,,
,footway,,41.14332535,-8.59522625,46.351,,,
,footway,,41.14340595,-8.5955572,41.357,,,
,footway,,41.143687299999996,-8.59569675,25.44,,,
,footway,,41.14366715,-8.59542225,41.407,,,
,footway,,41.14401755,-8.595629500000001,37.243,,,
,footway,,41.14386845,-8.595790449999999,17.794,,,
,footway,,41.143958600000005,-8.59583585,3.649,,,
,footway,,41.144183299999995,-8.59572785,35.333,,,
,footway,,41.1440421,-8.59587905,16.283,,,
,footway,,41.14427275,-8.59599785,38.736,,,
,footway,,41.14427275,-8.59599785,38.736,,,
,footway,,41.1445348,-8.596132050000001,23.725,,,
,footway,,41.14449795,-8.595912550000001,31.394,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14454945,-8.5952832,37.774,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.144795,-8.5954447,23.165,,,
,footway,,41.144773050000005,-8.59519885,34.862,,,
,footway,,41.14463095,-8.595564249999999,34.01,,,
,footway,,41.1445348,-8.596132050000001,23.725,,,
,footway,,41.14478735,-8.59626315,36.578,,,
,footway,,41.1446942,-8.596028950000001,29.12,,,
,footway,,41.144623499999994,-8.59620605,4.464,,,
,footway,,41.14506355,-8.5959825,14.29,,,
,footway,,41.14502305,-8.596050850000001,3.157,,,
,footway,,41.1451415,-8.5961261,26.046,,,
,footway,,41.145025450000006,-8.5960927,6.025,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.1450294,-8.595596350000001,34.821,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14531985,-8.5957853,37.107,,,
,footway,,41.145153300000004,-8.59573445,8.745,,,
,footway,,41.145312000000004,-8.59623365,12.806,,,
,footway,,41.14535505,-8.5963189,8.998,,,
,footway,,41.14530315574889,-8.595997963504614,59.759,,,
,footway,,41.1452061,-8.5963538,9.251,,,
,footway,,41.14509094999999,-8.5963555,23.593,,,
,footway,,41.145288559784284,-8.596433695771811,25.000999999999998,,,
,footway,,41.14525365,-8.596196800000001,1.563,,,
,footway,,41.145312000000004,-8.59623365,12.806,,,
,footway,,41.14524095,-8.59625175,9.526,,,
,footway,,41.145284000000004,-8.596337,14.957,,,
,footway,,41.14535505,-8.5963189,8.998,,,
,footway,,41.145288559784284,-8.596433695771811,25.000999999999998,,,
,footway,,41.14524095,-8.59625175,9.526,,,
,footway,,41.1452061,-8.5963538,9.251,,,
,footway,,41.14515535,-8.5962659,16.032,,,
,footway,,41.145284000000004,-8.596337,14.957,,,
,footway,,41.14515535,-8.5962659,16.032,,,
,footway,,41.145041299999995,-8.596392999999999,23.942,,,
,footway,,41.145136050000005,-8.59646885,4.501,,,
,footway,,41.14536366369116,-8.596273283380176,82.55099999999999,,,
,footway,,41.1451051,-8.59659965,18.46,,,
,footway,,41.145224410212236,-8.596646572507193,57.449,,,
,footway,,41.14499160733272,-8.596553282790747,58.55,,,
,footway,,41.14478735,-8.59626315,36.578,,,
,footway,,41.145041299999995,-8.596392999999999,23.942,,,
,footway,,41.1449334,-8.596366450000001,4.264,,,
,footway,,41.14489795,-8.5964857,17.207,,,
,footway,,41.144792249999995,-8.59654295,18.362,,,
,footway,,41.14479243948076,-8.59669382556099,34.171,,,
,footway,,41.1441593,-8.5962163,17.339,,,
,footway,,41.14416179676967,-8.596058028466475,34.626000000000005,,,
,footway,,41.14407996572139,-8.596330357325137,33.812,,,
,footway,,41.144623499999994,-8.59620605,4.464,,,
,footway,,41.14453165,-8.5961873,19.327,,,
,footway,,41.14458335,-8.596323049999999,17.12,,,
,footway,,41.144691699999996,-8.596269249999999,18.821,,,
,footway,,41.14447595,-8.596377149999999,18.606,,,
,footway,,41.1446344,-8.596461049999998,19.331,,,
,footway,,41.14452835,-8.59650755,16.116,,,
,footway,,41.14458335,-8.596323049999999,17.12,,,
,footway,,41.14452835,-8.59650755,16.116,,,
,footway,,41.14442285,-8.59655955,18.888,,,
,footway,,41.144582,-8.5966404,19.016,,,
,footway,,41.1442043,-8.5963454,16.547,,,
,footway,,41.14425975,-8.596479299999999,19.796,,,
,footway,,41.14407996572139,-8.596330357325137,33.812,,,
,footway,,41.1441593,-8.5962163,17.339,,,
,footway,,41.144315000000006,-8.59629525,19.726,,,
,footway,,41.14426175,-8.596158599999999,17.246,,,
,footway,,41.1442043,-8.5963454,16.547,,,
,footway,,41.144371,-8.596104749999999,18.982,,,
,footway,,41.14426175,-8.596158599999999,17.246,,,
,footway,,41.14416179676967,-8.596058028466475,34.626000000000005,,,
,footway,,41.14437045,-8.596429149999999,16.635,,,
,footway,,41.14425975,-8.596479299999999,19.796,,,
,footway,,41.14442285,-8.59655955,18.888,,,
,footway,,41.144315000000006,-8.59629525,19.726,,,
,footway,,41.14447595,-8.596377149999999,18.606,,,
,footway,,41.14442425,-8.5962414,17.01,,,
,footway,,41.14437045,-8.596429149999999,16.635,,,
,footway,,41.14453165,-8.5961873,19.327,,,
,footway,,41.144371,-8.596104749999999,18.982,,,
,footway,,41.14442425,-8.5962414,17.01,,,
,footway,,41.14468805,-8.596593899999998,16.103,,,
,footway,,41.144582,-8.5966404,19.016,,,
,footway,,41.14479243948076,-8.59669382556099,34.171,,,
,footway,,41.1446344,-8.596461049999998,19.331,,,
,footway,,41.144792249999995,-8.59654295,18.362,,,
,footway,,41.14474275,-8.596407249999999,17.44,,,
,footway,,41.14468805,-8.596593899999998,16.103,,,
,footway,,41.144691699999996,-8.596269249999999,18.821,,,
,footway,,41.14484845,-8.596350000000001,18.57,,,
,footway,,41.14474275,-8.596407249999999,17.44,,,
,footway,,41.14463095,-8.595564249999999,34.01,,,
,footway,,41.14449795,-8.595912550000001,31.394,,,
,footway,,41.1444085,-8.59564255,37.871,,,
,footway,,41.14465735,-8.59580945,24.129,,,
,footway,,41.144327,-8.5953615,33.845,,,
,footway,,41.144183299999995,-8.59572785,35.333,,,
,footway,,41.14417425,-8.59548545,20.491,,,
,footway,,41.1444085,-8.59564255,37.871,,,
,footway,,41.144159,-8.5952463,34.228,,,
,footway,,41.14401755,-8.595629500000001,37.243,,,
,footway,,41.14392275,-8.59531675,42.171,,,
,footway,,41.14417425,-8.59548545,20.491,,,
,footway,,41.143819549999996,-8.5950251,33.248,,,
,footway,,41.14366715,-8.59542225,41.407,,,
,footway,,41.14358655,-8.5950913,41.59,,,
,footway,,41.14392275,-8.59531675,42.171,,,
,footway,,41.1434874,-8.59480195,33.325,,,
,footway,,41.14332535,-8.59522625,46.351,,,
,footway,,41.14332385,-8.594915150000002,23.858,,,
,footway,,41.14358655,-8.5950913,41.59,,,
,footway,,41.14329805,-8.5946747,33.358,,,
,footway,,41.14312505,-8.59511155,49.302,,,
,footway,,41.143131000000004,-8.594785800000002,24.19,,,
,footway,,41.14332385,-8.594915150000002,23.858,,,
,footway,,41.1431037,-8.5945441,33.402,,,
,footway,,41.1429683,-8.59488725,31.478,,,
,footway,,41.142836599999995,-8.5945884,49.155,,,
,footway,,41.143131000000004,-8.594785800000002,24.19,,,
,footway,,41.1427117,-8.5942807,33.499,,,
,footway,,41.1425701,-8.594625,32.202,,,
,footway,,41.14254685,-8.5943941,23.033,,,
,footway,,41.142836599999995,-8.5945884,49.155,,,
,footway,,41.1423853,-8.5945022,32.368,,,
,footway,,41.1425268,-8.59415955,33.081,,,
,footway,,41.14228335,-8.594217400000002,42.615,,,
,footway,,41.14254685,-8.5943941,23.033,,,
,footway,,41.142032,-8.59404885,20.006,,,
,footway,,41.14228335,-8.594217400000002,42.615,,,
,footway,,41.14218135,-8.5939317,32.496,,,
,footway,,41.14204255,-8.59427435,32.666,,,
,footway,,41.141883899999996,-8.5941665,32.44,,,
,footway,,41.142018449999995,-8.59382725,31.775,,,
,footway,,41.142032,-8.59404885,20.006,,,
,footway,,41.14321925,-8.5939269,25.191,,,
,footway,,41.1430266,-8.59379805,22.78,,,
,footway,,41.143044950000004,-8.59404545,35.18,,,
,footway,,41.1431843,-8.593690550000002,31.851,,,
,footway,,41.1431613,-8.59346205,22.226,,,
,footway,,41.14335175,-8.593589900000001,25.233,,,
,footway,,41.1431843,-8.593690550000002,31.851,,,
,footway,,41.1433557,-8.593252750000001,50.786,,,
,footway,,41.1433557,-8.593252750000001,50.786,,,
,path,,41.1433839,-8.5929085,21.247,,,
,path,,41.14355112907828,-8.593080693389762,25.746,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14287795,-8.5941685,23.402,,,
Avenida Principal do Cemitério do Prado do Repouso,footway,,41.14307265,-8.5942996,25.146,,,
,footway,,41.143044950000004,-8.59404545,35.18,,,
,service,,41.164998999999995,-8.6730614,28.476,,parking_aisle,
Avenida da Boavista,primary,,41.164978729044535,-8.671718986549507,6.299,,,
,service,,41.1651207,-8.673200300000001,21.12,,driveway,
,service,,41.164998999999995,-8.6730614,28.476,,parking_aisle,
,service,,41.1650703,-8.67347015,41.769,,parking_aisle,
,service,,41.1650703,-8.67347015,41.769,,parking_aisle,
,service,,41.1651207,-8.673200300000001,21.12,,driveway,
Avenida da Boavista,primary,,41.16509920391846,-8.672464599368226,121.375,,,
Rua de Tomás Ribeiro,residential,,41.162226523966915,-8.598421926091804,62.981,,,
Rua de Tomás Ribeiro,residential,,41.161984910740316,-8.598868534765483,66.58200000000001,,,
Rua de Tomás Ribeiro,residential,,41.16300139247633,-8.598567679011683,175.717,,,
,footway,,41.15852265,-8.6295726,19.588,,,
,footway,,41.15851383413653,-8.629416277404008,15.516,,,
,footway,,41.15860202938482,-8.629473490728456,7.356,,,
,footway,,41.15848527267134,-8.629302790076514,6.743,,,
,footway,,41.15851383413653,-8.629416277404008,15.515999999999998,,,
,footway,,41.15836584705314,-8.629352870480954,28.343999999999998,,,
,footway,,41.158571949999995,-8.6290608,19.818,,,
,footway,,41.158629587274014,-8.629189561127323,9.856,,,
,footway,,41.158531668402425,-8.629212107534281,13.223,,,
,footway,,41.15873525000001,-8.6291351,19.866,,,
,footway,,41.15868716371609,-8.62934614890492,25.857999999999997,,,
,footway,,41.158629587274014,-8.629189561127324,9.856,,,
,footway,,41.15854405,-8.628835800000001,18.364,,,
,footway,,41.158571949999995,-8.6290608,19.818,,,
,footway,,41.158480350000005,-8.62896235,17.543,,,
,footway,,41.15866925000001,-8.628910699999999,25.358,,,
,footway,,41.158391596753034,-8.628843890050925,23.217,,,
,footway,,41.158380001441216,-8.628682028559679,5.481,,,
,footway,,41.15846027524813,-8.628735007429425,15.993,,,
,footway,,41.1582712954919,-8.628603152811227,23.086000000000002,,,
,footway,,41.15836738379434,-8.62856115288431,16.823999999999998,,,
,footway,,41.158380001441216,-8.628682028559679,5.481,,,
,footway,,41.158131,-8.6286399,16.2,,,
,footway,,41.1582222,-8.62845,21.532,,,
,footway,,41.158108382657765,-8.628470909675253,20.311,,,
,footway,,41.1582712954919,-8.628603152811227,23.086000000000002,,,
,footway,,41.15833831528785,-8.628403071830476,17.95,,,
,footway,,41.15843114298687,-8.628450839834379,8.416,,,
,footway,,41.15836738379433,-8.62856115288431,16.823999999999998,,,
,footway,,41.15866206597218,-8.6286650456564,20.073999999999998,,,
